chr,start,end,state,median,integer_median,integer_copy_number,cell_id
18,1,56000000,3,0.8903391,1.7469961,2.0,SA501X4XB00794-A90703ABC-R11-C03
18,56000001,78500000,6,2.5339719,4.9720822,5.0,SA501X4XB00794-A90703ABC-R11-C03
19,1,59500000,3,0.9676318,1.8986575,2.0,SA501X4XB00794-A90703ABC-R11-C03
20,1,30500000,2,0.533867,1.0475376,1.0,SA501X4XB00794-A90703ABC-R11-C03
20,30500001,42000000,3,1.19763,2.349953,2.0,SA501X4XB00794-A90703ABC-R11-C03
20,42000001,50500000,2,0.510243,1.0011832,1.0,SA501X4XB00794-A90703ABC-R11-C03
20,50500001,63500000,3,0.9554809,1.8748155,2.0,SA501X4XB00794-A90703ABC-R11-C03
21,1,39500000,3,1.0173639,1.9962404,2.0,SA501X4XB00794-A90703ABC-R11-C03
21,39500001,48500000,2,0.4856426,0.9529132,1.0,SA501X4XB00794-A90703ABC-R11-C03
22,1,51500000,3,1.0992299,2.1568754,2.0,SA501X4XB00794-A90703ABC-R11-C03
X,1,155500000,2,0.5087792,0.998311,1.0,SA501X4XB00794-A90703ABC-R11-C03
Y,1,59500000,1,0.0,0.0,0.0,SA501X4XB00794-A90703ABC-R11-C03
1,1,14000000,2,0.5444325,1.0525984,1.0,SA501X4XB00794-A90703ABC-R11-C04
1,14000001,156000000,3,1.0493871,2.0288708,2.0,SA501X4XB00794-A90703ABC-R11-C04
1,156000001,249500000,4,1.5665045,3.0286588,3.0,SA501X4XB00794-A90703ABC-R11-C04
2,1,26500000,2,0.4728145,0.9141332,1.0,SA501X4XB00794-A90703ABC-R11-C04
2,26500001,50500000,3,1.1006814,2.1280426,2.0,SA501X4XB00794-A90703ABC-R11-C04
2,50500001,63500000,5,1.8322483,3.5424442,4.0,SA501X4XB00794-A90703ABC-R11-C04
2,63500001,160000000,3,0.9873308,1.9088921,2.0,SA501X4XB00794-A90703ABC-R11-C04
2,160000001,177000000,2,0.4668215,0.9025465,1.0,SA501X4XB00794-A90703ABC-R11-C04
2,177000001,195500000,3,0.9644916,1.864735,2.0,SA501X4XB00794-A90703ABC-R11-C04
2,195500001,202500000,4,1.6275984,3.1467768,3.0,SA501X4XB00794-A90703ABC-R11-C04
2,202500001,243500000,3,1.0262218,1.9840834,2.0,SA501X4XB00794-A90703ABC-R11-C04
3,1,34500000,3,1.0453655,2.0210955,2.0,SA501X4XB00794-A90703ABC-R11-C04
3,34500001,86500000,2,0.5036913,0.97383,1.0,SA501X4XB00794-A90703ABC-R11-C04
3,86500001,114000000,3,1.0494942,2.029078,2.0,SA501X4XB00794-A90703ABC-R11-C04
3,114000001,152500000,4,1.5189501,2.9367177,3.0,SA501X4XB00794-A90703ABC-R11-C04
3,152500001,180500000,5,2.1307295,4.1195237,4.0,SA501X4XB00794-A90703ABC-R11-C04
3,180500001,198500000,2,0.5310599,1.026744,1.0,SA501X4XB00794-A90703ABC-R11-C04
4,1,70500000,2,0.4932856,0.9537118,1.0,SA501X4XB00794-A90703ABC-R11-C04
4,70500001,135500000,3,0.9788006,1.8923999,2.0,SA501X4XB00794-A90703ABC-R11-C04
4,135500001,151500000,4,1.5370401,2.9716925,3.0,SA501X4XB00794-A90703ABC-R11-C04
4,151500001,191500000,2,0.4947134,0.9564723,1.0,SA501X4XB00794-A90703ABC-R11-C04
5,1,54500000,3,1.0344543,2.0,2.0,SA501X4XB00794-A90703ABC-R11-C04
5,54500001,127000000,2,0.5119574,0.9898115,1.0,SA501X4XB00794-A90703ABC-R11-C04
5,127000001,150500000,3,1.0924729,2.1121723,2.0,SA501X4XB00794-A90703ABC-R11-C04
5,150500001,181000000,2,0.5467511,1.0570812,1.0,SA501X4XB00794-A90703ABC-R11-C04
6,1,15000000,5,2.0302407,3.9252399,4.0,SA501X4XB00794-A90703ABC-R11-C04
6,15000001,32500000,4,1.5327434,2.9633853,3.0,SA501X4XB00794-A90703ABC-R11-C04
6,32500001,77000000,3,1.0591792,2.0478028,2.0,SA501X4XB00794-A90703ABC-R11-C04
6,77000001,93500000,4,1.5068793,2.9133801,3.0,SA501X4XB00794-A90703ABC-R11-C04
6,93500001,136500000,6,2.4424712,4.7222408,5.0,SA501X4XB00794-A90703ABC-R11-C04
6,136500001,158000000,5,2.0375451,3.9393621,4.0,SA501X4XB00794-A90703ABC-R11-C04
6,158000001,171500000,2,0.5901947,1.1410745,1.0,SA501X4XB00794-A90703ABC-R11-C04
7,1,135500000,3,1.0017108,1.9366941,2.0,SA501X4XB00794-A90703ABC-R11-C04
7,135500001,159500000,2,0.5061334,0.9785514,1.0,SA501X4XB00794-A90703ABC-R11-C04
8,1,68000000,2,0.4771942,0.9226008,1.0,SA501X4XB00794-A90703ABC-R11-C04
8,68000001,78000000,7,3.8457365,7.4352951,7.0,SA501X4XB00794-A90703ABC-R11-C04
8,78000001,92000000,3,0.975954,1.8868962,2.0,SA501X4XB00794-A90703ABC-R11-C04
8,92000001,99500000,2,0.4807743,0.9295225,1.0,SA501X4XB00794-A90703ABC-R11-C04
8,99500001,146500000,4,1.5829215,3.060399,3.0,SA501X4XB00794-A90703ABC-R11-C04
9,1,141500000,3,1.0375376,2.0059612,2.0,SA501X4XB00794-A90703ABC-R11-C04
10,1,119500000,3,1.0424712,2.0154997,2.0,SA501X4XB00794-A90703ABC-R11-C04
10,119500001,136000000,2,0.5314626,1.0275227,1.0,SA501X4XB00794-A90703ABC-R11-C04
11,1,100000000,3,1.080763,2.0895326,2.0,SA501X4XB00794-A90703ABC-R11-C04
11,100000001,135500000,2,0.5197959,1.0049664,1.0,SA501X4XB00794-A90703ABC-R11-C04
12,1,47000000,3,1.0503737,2.0307784,2.0,SA501X4XB00794-A90703ABC-R11-C04
12,47000001,67000000,2,0.5221154,1.0094508,1.0,SA501X4XB00794-A90703ABC-R11-C04
12,67000001,134000000,3,0.9902923,1.9146177,2.0,SA501X4XB00794-A90703ABC-R11-C04
13,1,39500000,3,1.0696125,2.0679743,2.0,SA501X4XB00794-A90703ABC-R11-C04
13,39500001,83500000,2,0.4973408,0.961552,1.0,SA501X4XB00794-A90703ABC-R11-C04
13,83500001,115500000,3,1.0239056,1.9796053,2.0,SA501X4XB00794-A90703ABC-R11-C04
14,1,93500000,2,0.5092987,0.9846712,1.0,SA501X4XB00794-A90703ABC-R11-C04
14,93500001,107500000,4,1.6102237,3.1131847,3.0,SA501X4XB00794-A90703ABC-R11-C04
15,1,58500000,3,1.0688317,2.0664647,2.0,SA501X4XB00794-A90703ABC-R11-C04
15,58500001,67500000,4,1.6180416,3.1282997,3.0,SA501X4XB00794-A90703ABC-R11-C04
15,67500001,103000000,3,1.0954655,2.1179583,2.0,SA501X4XB00794-A90703ABC-R11-C04
16,1,8500000,3,0.9244705,1.7873587,2.0,SA501X4XB00794-A90703ABC-R11-C04
16,8500001,15500000,7,2.7308537,5.2797957,5.0,SA501X4XB00794-A90703ABC-R11-C04
16,15500001,90500000,3,1.0284968,1.9884818,2.0,SA501X4XB00794-A90703ABC-R11-C04
17,1,41500000,2,0.513211,0.9922351,1.0,SA501X4XB00794-A90703ABC-R11-C04
17,41500001,47000000,3,0.9226773,1.7838919,2.0,SA501X4XB00794-A90703ABC-R11-C04
17,47000001,81500000,4,1.5397583,2.976948,3.0,SA501X4XB00794-A90703ABC-R11-C04
18,1,8000000,2,0.4746758,0.9177318,1.0,SA501X4XB00794-A90703ABC-R11-C04
18,8000001,56000000,3,1.0132604,1.9590241,2.0,SA501X4XB00794-A90703ABC-R11-C04
18,56000001,78500000,6,2.5397258,4.9102716,5.0,SA501X4XB00794-A90703ABC-R11-C04
19,1,59500000,3,0.985549,1.905447,2.0,SA501X4XB00794-A90703ABC-R11-C04
20,1,30000000,2,0.5200135,1.0053872,1.0,SA501X4XB00794-A90703ABC-R11-C04
20,30000001,43000000,3,1.0715982,2.0718134,2.0,SA501X4XB00794-A90703ABC-R11-C04
20,43000001,50500000,2,0.4654769,0.8999468,1.0,SA501X4XB00794-A90703ABC-R11-C04
20,50500001,63500000,3,0.991989,1.9178982,2.0,SA501X4XB00794-A90703ABC-R11-C04
21,1,39000000,3,1.023414,1.9786548,2.0,SA501X4XB00794-A90703ABC-R11-C04
21,39000001,48500000,2,0.4471712,0.8645547,1.0,SA501X4XB00794-A90703ABC-R11-C04
22,1,51500000,3,1.0899898,2.1073715,2.0,SA501X4XB00794-A90703ABC-R11-C04
X,1,155500000,2,0.5063553,0.9789805,1.0,SA501X4XB00794-A90703ABC-R11-C04
Y,1,59500000,1,0.0,0.0,0.0,SA501X4XB00794-A90703ABC-R11-C04
1,1,12500000,2,0.5180937,0.9979517,1.0,SA501X4XB00794-A90703ABC-R11-C07
1,12500001,156000000,3,1.0657026,2.0527555,2.0,SA501X4XB00794-A90703ABC-R11-C07
1,156000001,249500000,4,1.5358718,2.9583952,3.0,SA501X4XB00794-A90703ABC-R11-C07
2,1,26000000,2,0.5224302,1.0063047,1.0,SA501X4XB00794-A90703ABC-R11-C07
2,26000001,52000000,3,1.1296239,2.1758808,2.0,SA501X4XB00794-A90703ABC-R11-C07
2,52000001,64000000,5,2.0750077,3.9968782,4.0,SA501X4XB00794-A90703ABC-R11-C07
2,64000001,160000000,3,1.0419844,2.0070695,2.0,SA501X4XB00794-A90703ABC-R11-C07
2,160000001,177000000,2,0.4732801,0.9116317,1.0,SA501X4XB00794-A90703ABC-R11-C07
2,177000001,243500000,3,1.0781232,2.07668,2.0,SA501X4XB00794-A90703ABC-R11-C07
3,1,34500000,3,1.0796924,2.0797026,2.0,SA501X4XB00794-A90703ABC-R11-C07
3,34500001,87000000,2,0.477504,0.9197679,1.0,SA501X4XB00794-A90703ABC-R11-C07
3,87000001,114000000,3,1.0589769,2.0398005,2.0,SA501X4XB00794-A90703ABC-R11-C07
3,114000001,150000000,4,1.6167133,3.1141119,3.0,SA501X4XB00794-A90703ABC-R11-C07
3,150000001,180500000,5,2.0487058,3.9462155,4.0,SA501X4XB00794-A90703ABC-R11-C07
3,180500001,198500000,2,0.486588,0.9372654,1.0,SA501X4XB00794-A90703ABC-R11-C07
4,1,70500000,2,0.51192,0.98606,1.0,SA501X4XB00794-A90703ABC-R11-C07
4,70500001,135000000,3,1.0248415,1.974049,2.0,SA501X4XB00794-A90703ABC-R11-C07
4,135000001,151500000,4,1.5907626,3.0641257,3.0,SA501X4XB00794-A90703ABC-R11-C07
4,151500001,191500000,2,0.5343032,1.0291743,1.0,SA501X4XB00794-A90703ABC-R11-C07
5,1,54500000,3,1.0783934,2.0772005,2.0,SA501X4XB00794-A90703ABC-R11-C07
5,54500001,127000000,2,0.493893,0.9513363,1.0,SA501X4XB00794-A90703ABC-R11-C07
5,127000001,150500000,3,1.1049567,2.1283667,2.0,SA501X4XB00794-A90703ABC-R11-C07
5,150500001,181000000,2,0.5285856,1.0181611,1.0,SA501X4XB00794-A90703ABC-R11-C07
6,1,15500000,5,2.0629357,3.9736253,4.0,SA501X4XB00794-A90703ABC-R11-C07
6,15500001,32500000,4,1.4944362,2.8785818,3.0,SA501X4XB00794-A90703ABC-R11-C07
6,32500001,77500000,3,0.9914973,1.9098213,2.0,SA501X4XB00794-A90703ABC-R11-C07
6,77500001,93500000,4,1.3985655,2.6939157,3.0,SA501X4XB00794-A90703ABC-R11-C07
6,93500001,116000000,6,2.5161274,4.8465627,5.0,SA501X4XB00794-A90703ABC-R11-C07
6,116000001,158000000,5,2.1773941,4.1940949,4.0,SA501X4XB00794-A90703ABC-R11-C07
6,158000001,171500000,2,0.4766309,0.9180861,1.0,SA501X4XB00794-A90703ABC-R11-C07
7,1,135500000,3,0.9431445,1.8166841,2.0,SA501X4XB00794-A90703ABC-R11-C07
7,135500001,159500000,2,0.5401922,1.0405178,1.0,SA501X4XB00794-A90703ABC-R11-C07
8,1,68000000,2,0.5345294,1.0296101,1.0,SA501X4XB00794-A90703ABC-R11-C07
8,68000001,78000000,7,3.7819853,7.2848572,7.0,SA501X4XB00794-A90703ABC-R11-C07
8,78000001,93000000,3,0.990113,1.907155,2.0,SA501X4XB00794-A90703ABC-R11-C07
8,93000001,99500000,2,0.4837118,0.9317254,1.0,SA501X4XB00794-A90703ABC-R11-C07
8,99500001,146500000,4,1.5807419,3.0448239,3.0,SA501X4XB00794-A90703ABC-R11-C07
9,1,141500000,3,1.0811213,2.082455,2.0,SA501X4XB00794-A90703ABC-R11-C07
10,1,118500000,3,1.0338625,1.9914252,2.0,SA501X4XB00794-A90703ABC-R11-C07
10,118500001,136000000,2,0.5212614,1.0040532,1.0,SA501X4XB00794-A90703ABC-R11-C07
11,1,33500000,3,1.0663775,2.0540556,2.0,SA501X4XB00794-A90703ABC-R11-C07
11,33500001,45000000,4,1.499753,2.8888232,3.0,SA501X4XB00794-A90703ABC-R11-C07
11,45000001,100500000,3,1.0747114,2.0701082,2.0,SA501X4XB00794-A90703ABC-R11-C07
11,100500001,135500000,2,0.5229143,1.0072371,1.0,SA501X4XB00794-A90703ABC-R11-C07
12,1,45000000,3,1.0370656,1.997595,2.0,SA501X4XB00794-A90703ABC-R11-C07
12,45000001,79500000,2,0.5526235,1.064463,1.0,SA501X4XB00794-A90703ABC-R11-C07
12,79500001,134000000,3,1.0344749,1.9926048,2.0,SA501X4XB00794-A90703ABC-R11-C07
13,1,39000000,3,0.9772308,1.8823413,2.0,SA501X4XB00794-A90703ABC-R11-C07
13,39000001,84000000,2,0.511991,0.9861966,1.0,SA501X4XB00794-A90703ABC-R11-C07
13,84000001,115500000,3,0.9679198,1.8644063,2.0,SA501X4XB00794-A90703ABC-R11-C07
14,1,93000000,2,0.54597,1.0516471,1.0,SA501X4XB00794-A90703ABC-R11-C07
14,93000001,107500000,4,1.5128571,2.9140642,3.0,SA501X4XB00794-A90703ABC-R11-C07
15,1,58500000,3,1.0383142,2.0,2.0,SA501X4XB00794-A90703ABC-R11-C07
15,58500001,67000000,4,1.6372434,3.1536569,3.0,SA501X4XB00794-A90703ABC-R11-C07
15,67000001,103000000,3,1.0889051,2.0974482,2.0,SA501X4XB00794-A90703ABC-R11-C07
16,1,6000000,2,0.6314605,1.2163187,1.0,SA501X4XB00794-A90703ABC-R11-C07
16,6000001,15500000,7,3.0512452,5.8773063,6.0,SA501X4XB00794-A90703ABC-R11-C07
16,15500001,74000000,3,1.0772184,2.0749373,2.0,SA501X4XB00794-A90703ABC-R11-C07
16,74000001,84000000,2,0.5404384,1.0409921,1.0,SA501X4XB00794-A90703ABC-R11-C07
16,84000001,90500000,3,0.9923532,1.9114701,2.0,SA501X4XB00794-A90703ABC-R11-C07
17,1,40500000,2,0.5031233,0.9691157,1.0,SA501X4XB00794-A90703ABC-R11-C07
17,40500001,48000000,3,0.848555,1.6344859,2.0,SA501X4XB00794-A90703ABC-R11-C07
17,48000001,81500000,4,1.4973573,2.8842086,3.0,SA501X4XB00794-A90703ABC-R11-C07
18,1,8000000,2,0.4434485,0.8541702,1.0,SA501X4XB00794-A90703ABC-R11-C07
18,8000001,26500000,3,1.0038273,1.9335714,2.0,SA501X4XB00794-A90703ABC-R11-C07
18,26500001,32500000,2,0.4766519,0.9181265,1.0,SA501X4XB00794-A90703ABC-R11-C07
18,32500001,56000000,3,1.0771191,2.074746,2.0,SA501X4XB00794-A90703ABC-R11-C07
18,56000001,78500000,6,2.4781791,4.7734668,5.0,SA501X4XB00794-A90703ABC-R11-C07
19,1,59500000,3,0.9995787,1.9253878,2.0,SA501X4XB00794-A90703ABC-R11-C07
20,1,30000000,2,0.5219769,1.0054315,1.0,SA501X4XB00794-A90703ABC-R11-C07
20,30000001,63500000,3,1.0313571,1.9865992,2.0,SA501X4XB00794-A90703ABC-R11-C07
21,1,39000000,3,1.0053444,1.9364937,2.0,SA501X4XB00794-A90703ABC-R11-C07
21,39000001,48500000,2,0.5561043,1.0711677,1.0,SA501X4XB00794-A90703ABC-R11-C07
22,1,51500000,3,1.0808852,2.0820002,2.0,SA501X4XB00794-A90703ABC-R11-C07
X,1,155500000,2,0.498634,0.9604684,1.0,SA501X4XB00794-A90703ABC-R11-C07
Y,1,59500000,1,0.0,0.0,0.0,SA501X4XB00794-A90703ABC-R11-C07
1,1,12500000,2,0.4875846,0.9544458,1.0,SA501X4XB00794-A90703ABC-R11-C09
1,12500001,156500000,3,1.0432713,2.0422012,2.0,SA501X4XB00794-A90703ABC-R11-C09
1,156500001,249500000,4,1.4602026,2.8583433,3.0,SA501X4XB00794-A90703ABC-R11-C09
2,1,25500000,2,0.4713774,0.9227201,1.0,SA501X4XB00794-A90703ABC-R11-C09
2,25500001,52500000,3,1.0079562,1.973072,2.0,SA501X4XB00794-A90703ABC-R11-C09
2,52500001,64000000,5,2.1901679,4.2872486,4.0,SA501X4XB00794-A90703ABC-R11-C09
2,64000001,160000000,3,0.9774304,1.9133178,2.0,SA501X4XB00794-A90703ABC-R11-C09
2,160000001,176500000,2,0.5335382,1.0443997,1.0,SA501X4XB00794-A90703ABC-R11-C09
2,176500001,243500000,3,1.0999548,2.153159,2.0,SA501X4XB00794-A90703ABC-R11-C09
3,1,34500000,3,1.0863834,2.126593,2.0,SA501X4XB00794-A90703ABC-R11-C09
3,34500001,86000000,2,0.5618345,1.0997897,1.0,SA501X4XB00794-A90703ABC-R11-C09
3,86000001,111000000,3,1.0398433,2.0354909,2.0,SA501X4XB00794-A90703ABC-R11-C09
3,111000001,153000000,4,1.6288108,3.1883934,3.0,SA501X4XB00794-A90703ABC-R11-C09
3,153000001,180500000,5,2.0667142,4.0455882,4.0,SA501X4XB00794-A90703ABC-R11-C09
3,180500001,198500000,2,0.5249399,1.0275686,1.0,SA501X4XB00794-A90703ABC-R11-C09
4,1,70000000,2,0.5092766,0.9969078,1.0,SA501X4XB00794-A90703ABC-R11-C09
4,70000001,134500000,3,0.9689315,1.8966813,2.0,SA501X4XB00794-A90703ABC-R11-C09
4,134500001,151500000,4,1.5763159,3.0856348,3.0,SA501X4XB00794-A90703ABC-R11-C09
4,151500001,191500000,2,0.4856988,0.9507542,1.0,SA501X4XB00794-A90703ABC-R11-C09
5,1,50500000,4,1.5363621,3.0074252,3.0,SA501X4XB00794-A90703ABC-R11-C09
5,50500001,54000000,6,2.5691326,5.0290711,5.0,SA501X4XB00794-A90703ABC-R11-C09
5,54000001,141500000,2,0.5091357,0.996632,1.0,SA501X4XB00794-A90703ABC-R11-C09
5,141500001,181000000,1,0.0,0.0,0.0,SA501X4XB00794-A90703ABC-R11-C09
6,1,15000000,5,2.1177088,4.1454101,4.0,SA501X4XB00794-A90703ABC-R11-C09
6,15000001,33000000,4,1.3897704,2.7204724,3.0,SA501X4XB00794-A90703ABC-R11-C09
6,33000001,93500000,3,0.9840002,1.9261781,2.0,SA501X4XB00794-A90703ABC-R11-C09
6,93500001,145500000,5,2.2581331,4.4202903,4.0,SA501X4XB00794-A90703ABC-R11-C09
6,145500001,158000000,4,1.5045007,2.9450567,3.0,SA501X4XB00794-A90703ABC-R11-C09
6,158000001,171500000,2,0.5423452,1.0616395,1.0,SA501X4XB00794-A90703ABC-R11-C09
7,1,135000000,3,0.9577325,1.8747591,2.0,SA501X4XB00794-A90703ABC-R11-C09
7,135000001,159500000,2,0.5428611,1.0626493,1.0,SA501X4XB00794-A90703ABC-R11-C09
8,1,68000000,2,0.5231636,1.0240916,1.0,SA501X4XB00794-A90703ABC-R11-C09
8,68000001,78000000,7,3.3882012,6.632396,7.0,SA501X4XB00794-A90703ABC-R11-C09
8,78000001,92500000,3,0.9414669,1.8429193,2.0,SA501X4XB00794-A90703ABC-R11-C09
8,92500001,99500000,2,0.4614993,0.9033838,1.0,SA501X4XB00794-A90703ABC-R11-C09
8,99500001,146500000,4,1.6375657,3.205531,3.0,SA501X4XB00794-A90703ABC-R11-C09
9,1,141500000,3,1.0217126,2.0,2.0,SA501X4XB00794-A90703ABC-R11-C09
10,1,118000000,3,1.0558658,2.0668549,2.0,SA501X4XB00794-A90703ABC-R11-C09
10,118000001,136000000,2,0.5152021,1.008507,1.0,SA501X4XB00794-A90703ABC-R11-C09
11,1,33500000,3,1.0022067,1.9618174,2.0,SA501X4XB00794-A90703ABC-R11-C09
11,33500001,44500000,4,1.565366,3.0642004,3.0,SA501X4XB00794-A90703ABC-R11-C09
11,44500001,100500000,3,1.0479754,2.0514093,2.0,SA501X4XB00794-A90703ABC-R11-C09
11,100500001,135500000,2,0.5584017,1.0930701,1.0,SA501X4XB00794-A90703ABC-R11-C09
12,1,47000000,3,1.0081949,1.9735391,2.0,SA501X4XB00794-A90703ABC-R11-C09
12,47000001,69500000,2,0.5211563,1.0201622,1.0,SA501X4XB00794-A90703ABC-R11-C09
12,69500001,134000000,3,1.034503,2.0250372,2.0,SA501X4XB00794-A90703ABC-R11-C09
13,1,39000000,3,1.0324186,2.0209571,2.0,SA501X4XB00794-A90703ABC-R11-C09
13,39000001,85000000,2,0.46853,0.9171464,1.0,SA501X4XB00794-A90703ABC-R11-C09
13,85000001,115500000,3,0.8853042,1.7329808,2.0,SA501X4XB00794-A90703ABC-R11-C09
14,1,93000000,2,0.5079602,0.994331,1.0,SA501X4XB00794-A90703ABC-R11-C09
14,93000001,107500000,4,1.5220698,2.9794482,3.0,SA501X4XB00794-A90703ABC-R11-C09
15,1,103000000,3,1.0798014,2.1137088,2.0,SA501X4XB00794-A90703ABC-R11-C09
16,1,6000000,3,0.9101289,1.7815752,2.0,SA501X4XB00794-A90703ABC-R11-C09
16,6000001,15500000,7,3.2435563,6.349254,6.0,SA501X4XB00794-A90703ABC-R11-C09
16,15500001,90500000,3,1.0492474,2.0538995,2.0,SA501X4XB00794-A90703ABC-R11-C09
17,1,40500000,2,0.4732131,0.9263135,1.0,SA501X4XB00794-A90703ABC-R11-C09
17,40500001,47500000,3,0.9970306,1.9516852,2.0,SA501X4XB00794-A90703ABC-R11-C09
17,47500001,81500000,4,1.4851793,2.907235,3.0,SA501X4XB00794-A90703ABC-R11-C09
18,1,8000000,2,0.4193717,0.820919,1.0,SA501X4XB00794-A90703ABC-R11-C09
18,8000001,56000000,3,0.9576563,1.87461,2.0,SA501X4XB00794-A90703ABC-R11-C09
18,56000001,78500000,6,2.5246333,4.9419639,5.0,SA501X4XB00794-A90703ABC-R11-C09
19,1,59500000,3,1.0280752,2.0124548,2.0,SA501X4XB00794-A90703ABC-R11-C09
20,1,30000000,2,0.5416517,1.0602819,1.0,SA501X4XB00794-A90703ABC-R11-C09
20,30000001,43000000,3,1.0383574,2.0325821,2.0,SA501X4XB00794-A90703ABC-R11-C09
20,43000001,51000000,2,0.5135465,1.005266,1.0,SA501X4XB00794-A90703ABC-R11-C09
20,51000001,63500000,3,1.1203154,2.1930148,2.0,SA501X4XB00794-A90703ABC-R11-C09
21,1,40000000,3,0.9389743,1.83804,2.0,SA501X4XB00794-A90703ABC-R11-C09
21,40000001,48500000,2,0.5485379,1.0737616,1.0,SA501X4XB00794-A90703ABC-R11-C09
22,1,51500000,4,1.5653458,3.0641608,3.0,SA501X4XB00794-A90703ABC-R11-C09
X,1,155500000,2,0.4931449,0.96533,1.0,SA501X4XB00794-A90703ABC-R11-C09
Y,1,59500000,1,0.0,0.0,0.0,SA501X4XB00794-A90703ABC-R11-C09
1,1,12000000,2,0.4974359,0.9648617,1.0,SA501X4XB00794-A90703ABC-R11-C24
1,12000001,156500000,3,1.0940596,2.1221149,2.0,SA501X4XB00794-A90703ABC-R11-C24
1,156500001,249500000,4,1.5926263,3.0891701,3.0,SA501X4XB00794-A90703ABC-R11-C24
2,1,26000000,2,0.55019,1.0671872,1.0,SA501X4XB00794-A90703ABC-R11-C24
2,26000001,50500000,3,1.0466854,2.0302247,2.0,SA501X4XB00794-A90703ABC-R11-C24
2,50500001,63500000,5,1.8756455,3.6381341,4.0,SA501X4XB00794-A90703ABC-R11-C24
2,63500001,160000000,3,1.0577388,2.0516647,2.0,SA501X4XB00794-A90703ABC-R11-C24
2,160000001,177500000,2,0.4933595,0.9569548,1.0,SA501X4XB00794-A90703ABC-R11-C24
2,177500001,243500000,3,1.0878192,2.1100107,2.0,SA501X4XB00794-A90703ABC-R11-C24
3,1,34500000,3,1.0189226,1.9763739,2.0,SA501X4XB00794-A90703ABC-R11-C24
3,34500001,86500000,2,0.4709238,0.9134369,1.0,SA501X4XB00794-A90703ABC-R11-C24
3,86500001,114500000,3,1.0753479,2.0858204,2.0,SA501X4XB00794-A90703ABC-R11-C24
3,114500001,152000000,4,1.538249,2.983696,3.0,SA501X4XB00794-A90703ABC-R11-C24
3,152000001,180500000,5,1.9963003,3.8721645,4.0,SA501X4XB00794-A90703ABC-R11-C24
3,180500001,198500000,2,0.531653,1.0312316,1.0,SA501X4XB00794-A90703ABC-R11-C24
4,1,70500000,2,0.4846574,0.9400756,1.0,SA501X4XB00794-A90703ABC-R11-C24
4,70500001,138000000,3,1.0104118,1.9598659,2.0,SA501X4XB00794-A90703ABC-R11-C24
4,138000001,151500000,4,1.4321523,2.7779034,3.0,SA501X4XB00794-A90703ABC-R11-C24
4,151500001,191500000,2,0.5073115,0.984017,1.0,SA501X4XB00794-A90703ABC-R11-C24
5,1,46000000,3,1.0518827,2.0403058,2.0,SA501X4XB00794-A90703ABC-R11-C24
5,46000001,127000000,2,0.5372057,1.042002,1.0,SA501X4XB00794-A90703ABC-R11-C24
5,127000001,150500000,3,1.1234207,2.1790658,2.0,SA501X4XB00794-A90703ABC-R11-C24
5,150500001,181000000,2,0.534173,1.0361195,1.0,SA501X4XB00794-A90703ABC-R11-C24
6,1,15000000,5,2.1376439,4.1463245,4.0,SA501X4XB00794-A90703ABC-R11-C24
6,15000001,32500000,4,1.4873724,2.8850121,3.0,SA501X4XB00794-A90703ABC-R11-C24
6,32500001,77500000,3,0.9732058,1.8876984,2.0,SA501X4XB00794-A90703ABC-R11-C24
6,77500001,93500000,4,1.3907966,2.697687,3.0,SA501X4XB00794-A90703ABC-R11-C24
6,93500001,158000000,6,2.3937193,4.6430265,5.0,SA501X4XB00794-A90703ABC-R11-C24
6,158000001,171500000,2,0.5104074,0.9900222,1.0,SA501X4XB00794-A90703ABC-R11-C24
7,1,136000000,3,0.9721398,1.8856307,2.0,SA501X4XB00794-A90703ABC-R11-C24
7,136000001,159500000,2,0.4329239,0.8397297,1.0,SA501X4XB00794-A90703ABC-R11-C24
8,1,68000000,2,0.5076538,0.9846809,1.0,SA501X4XB00794-A90703ABC-R11-C24
8,68000001,77500000,7,3.8286483,7.4263157,7.0,SA501X4XB00794-A90703ABC-R11-C24
8,77500001,92000000,3,1.1270193,2.186046,2.0,SA501X4XB00794-A90703ABC-R11-C24
8,92000001,100500000,2,0.5333045,1.034435,1.0,SA501X4XB00794-A90703ABC-R11-C24
8,100500001,146500000,4,1.5452594,2.9972938,3.0,SA501X4XB00794-A90703ABC-R11-C24
9,1,141500000,3,1.0920644,2.118245,2.0,SA501X4XB00794-A90703ABC-R11-C24
10,1,118500000,3,0.9934435,1.9269529,2.0,SA501X4XB00794-A90703ABC-R11-C24
10,118500001,136000000,2,0.6065539,1.1765146,1.0,SA501X4XB00794-A90703ABC-R11-C24
11,1,34500000,3,1.1111611,2.1552862,2.0,SA501X4XB00794-A90703ABC-R11-C24
11,34500001,43500000,5,1.7724043,3.4378802,3.0,SA501X4XB00794-A90703ABC-R11-C24
11,43500001,100500000,3,1.0086316,1.9564128,2.0,SA501X4XB00794-A90703ABC-R11-C24
11,100500001,135500000,2,0.5056957,0.980883,1.0,SA501X4XB00794-A90703ABC-R11-C24
12,1,47000000,3,1.031103,2.0,2.0,SA501X4XB00794-A90703ABC-R11-C24
12,47000001,68500000,2,0.5064445,0.9823354,1.0,SA501X4XB00794-A90703ABC-R11-C24
12,68500001,134000000,3,1.0020641,1.943674,2.0,SA501X4XB00794-A90703ABC-R11-C24
